Datum;Zeit;Filiale;Kassennummer;Transaktionsnummer;Artikel;Menge;Aktion;Umsatz
08.03.2025;13:15:09;MM Solothurn;251;139;Schwarzwälder Schinken;0.122;0.00;7.10
08.03.2025;13:15:09;MM Solothurn;251;139;XXL Buns;1;0.00;1.95
08.03.2025;13:15:09;MM Solothurn;251;139;Waffeln Milchschoko;1;0.00;1.20
08.03.2025;13:15:09;MM Solothurn;251;139;Kalbsnierstück;0.278;0.00;27.65
08.03.2025;13:15:09;MM Solothurn;251;139;Bananen;0.880;0.00;2.20
08.03.2025;13:15:09;MM Solothurn;251;139;Karotten;1;0.00;1.30
08.03.2025;13:15:09;MM Solothurn;251;139;Mini Fasnachtschüechli;1;0.00;2.10
08.03.2025;13:15:09;MM Solothurn;251;139;MCLEAN Schwämme;1;0.00;2.40
01.03.2025;14:50:47;M Cornavin Gare;275;176;Bio lentilles vertes;1;0.00;3.00
01.03.2025;14:50:47;M Cornavin Gare;275;176;Boisson chaude Gd;1;0.00;3.00
01.03.2025;12:50:24;MM Solothurn;254;51;Knoblauch;1;0.00;0.50
01.03.2025;12:50:24;MM Solothurn;254;51;Zwiebeln;1;0.00;1.50
01.03.2025;12:50:24;MM Solothurn;254;51;Extra Blondorangen;0.844;0.00;1.90
01.03.2025;12:50:24;MM Solothurn;254;51;MBud Bananen;0.500;0.00;0.65
01.03.2025;12:50:24;MM Solothurn;254;51;Äpfel Braeburn;0.745;0.60;1.75
01.03.2025;12:50:24;MM Solothurn;254;51;Broccoli;1;0.00;1.00
01.03.2025;12:50:24;MM Solothurn;254;51;Nüsslisalat;1;0.00;3.25
01.03.2025;12:50:24;MM Solothurn;254;51;Sélec Kartoffeln Racl.;1;0.00;2.90
01.03.2025;12:50:24;MM Solothurn;254;51;Knollensellerie;0.739;0.00;1.70
01.03.2025;12:50:24;MM Solothurn;254;51;Dörrbohnen;1;0.00;4.60
01.03.2025;12:50:24;MM Solothurn;254;51;Randen gedämpft;0.475;0.00;1.90
01.03.2025;12:50:24;MM Solothurn;254;51;Butterzopf;1;0.00;3.90
01.03.2025;12:50:24;MM Solothurn;254;51;Flammkuchenteig;1;0.00;2.65
01.03.2025;12:50:24;MM Solothurn;254;51;Kuchenteig rund;1;0.00;1.70
01.03.2025;12:50:24;MM Solothurn;254;51;MBud Frischkäse nature;1;0.00;1.80
01.03.2025;12:50:24;MM Solothurn;254;51;Valflora Crème Fraîche;1;0.00;2.85
01.03.2025;12:50:24;MM Solothurn;254;51;Berg Vorzugsbutter;1;0.00;3.25
01.03.2025;12:50:24;MM Solothurn;254;51;Raccard Nature Scheibe;1;0.00;12.45
01.03.2025;12:50:24;MM Solothurn;254;51;Condy Silberzwiebeln;1;0.38;1.52
01.03.2025;12:50:24;MM Solothurn;254;51;Condy FT Maiskölbchen;1;0.56;2.24
01.03.2025;12:50:24;MM Solothurn;254;51;Reiswaffeln Schokolade;1;0.00;1.20
01.03.2025;12:50:24;MM Solothurn;254;51;MBud Espresso Bohnen;1;0.00;6.85
01.03.2025;12:50:24;MM Solothurn;254;51;MBud Bratspeck;0.181;0.00;3.35
01.03.2025;12:50:24;MM Solothurn;254;51;MBud Landjäger;1;0.00;4.15
01.03.2025;12:50:24;MM Solothurn;254;51;MClass Pouletschnitzel;0.384;0.00;8.25
01.03.2025;12:50:24;MM Solothurn;254;51;Feldschlösschen 6x50cl;1;0.00;11.50
01.03.2025;12:50:24;MM Solothurn;254;51;Condy Champignons;1;0.52;2.08
01.03.2025;12:50:24;MM Solothurn;254;51;Condy Cornichons 125g;1;0.44;1.76
01.03.2025;12:50:24;MM Solothurn;254;51;Blévita mini Paprika;1;0.00;3.00
01.03.2025;12:50:24;MM Solothurn;254;51;Zweifel Vaya Bean;1;0.00;3.70
01.03.2025;12:50:24;MM Solothurn;254;51;Bratpfanne Pro ø20cm;1;15.98;23.97
01.03.2025;12:50:24;MM Solothurn;254;51;Bratpfanne Pro ø28cm;1;27.98;41.97
01.03.2025;12:50:24;MM Solothurn;254;51;Universal Schwämme;1;0.00;2.60
01.03.2025;12:50:24;MM Solothurn;254;51;Elmex Repair & Prevent;1;0.00;7.95
01.03.2025;12:50:24;MM Solothurn;254;51;Elmex Sensitive Profes;1;0.00;6.95
01.03.2025;12:50:24;MM Solothurn;254;51;CUM20x Pkt Knoblauch inkl. Mig;1;0;0
01.03.2025;12:50:24;MM Solothurn;254;51;Bonus-Coupon 2x;1;0;0
01.03.2025;12:50:24;MM Solothurn;254;51;CUM +3xPkt.Ges.Sort.;1;0;0
22.02.2025;13:24:59;MM Solothurn;255;52;MBud Bananen;0.808;0.00;1.05
22.02.2025;13:24:59;MM Solothurn;255;52;Äpfel Boskoop;1.889;0.00;5.95
22.02.2025;13:24:59;MM Solothurn;255;52;Fasnachtschüechli;1;0.80;2.40
22.02.2025;13:24:59;MM Solothurn;255;52;Äpfel Jazz;0.394;0.00;2.05
22.02.2025;13:24:59;MM Solothurn;255;52;Nüsslisalat;1;0.00;3.25
22.02.2025;13:24:59;MM Solothurn;255;52;Butterzopf;1;0.00;3.90
22.02.2025;13:24:59;MM Solothurn;255;52;Frische Backhefe;1;0.00;0.30
22.02.2025;13:24:59;MM Solothurn;255;52;Flammkuchenteig;1;0.00;2.65
22.02.2025;13:24:59;MM Solothurn;255;52;MBud Cottage Cheese;1;0.00;4.30
22.02.2025;13:24:59;MM Solothurn;255;52;Wildbachkäse;0.175;0.00;4.65
22.02.2025;13:24:59;MM Solothurn;255;52;Tomme la Fleur;1;0.00;5.90
22.02.2025;13:24:59;MM Solothurn;255;52;Sbrinz gehobelt;1;0.00;4.10
22.02.2025;13:24:59;MM Solothurn;255;52;Castello Blau;1;0.00;4.30
22.02.2025;13:24:59;MM Solothurn;255;52;Schönrieder Mutschli;0.190;0.00;5.50
22.02.2025;13:24:59;MM Solothurn;255;52;Berg Vorzugsbutter;1;0.00;3.25
22.02.2025;13:24:59;MM Solothurn;255;52;Valflora Vollrahm;1;0.00;4.40
22.02.2025;13:24:59;MM Solothurn;255;52;Valflora Halbrahm Dose;1;0.00;3.95
22.02.2025;13:24:59;MM Solothurn;255;52;Reiswaffeln Schokolade;1;0.00;1.20
22.02.2025;13:24:59;MM Solothurn;255;52;MClass Haferflöckli;2;0.00;2.80
22.02.2025;13:24:59;MM Solothurn;255;52;Hinterschinken;0.138;1.10;4.40
22.02.2025;13:24:59;MM Solothurn;255;52;Rippli Nierstück ger.;0.201;0.00;7.05
22.02.2025;13:24:59;MM Solothurn;255;52;Kuchenteig rund;1;0.00;1.70
22.02.2025;13:24:59;MM Solothurn;255;52;Sél Mandeln Piment;1;0.00;4.95
22.02.2025;13:24:59;MM Solothurn;255;52;Condy Knoblauchgurken;2;0.00;6.60
22.02.2025;13:24:59;MM Solothurn;255;52;Swiss Angus Burger;1;0.00;8.20
22.02.2025;13:24:59;MM Solothurn;255;52;Wagyu Burger 2x125g;1;0.00;11.50
22.02.2025;13:24:59;MM Solothurn;255;52;Bonus-Coupon 2x;1;0;0
22.02.2025;13:24:59;MM Solothurn;255;52;CUM20x Pkt Fleisch;1;0;0
21.02.2025;13:16:25;D+G Langendorf;252;12;Metall-Trennscheibe;1;0.00;14.95
21.02.2025;13:16:25;D+G Langendorf;252;12;Elastische Kordel;1;0.00;16.95
21.02.2025;13:16:25;D+G Langendorf;252;12;Vliesmantel;1;17.48;17.47
21.02.2025;13:16:25;D+G Langendorf;252;12;Stichsägebl easy;1;0.00;9.95
15.02.2025;14:31:43;MM Solothurn;002;286;MClass Lamm Racks;1.246;0.00;78.50
15.02.2025;14:31:43;MM Solothurn;002;286;Coca-Cola 90cl;1;0.00;1.90
15.02.2025;14:31:43;MM Solothurn;002;286;Kart. mehligkochend;2;0.00;3.00
15.02.2025;14:31:43;MM Solothurn;002;286;Bio Twister rustico;2;0.00;6.40
15.02.2025;14:31:43;MM Solothurn;002;286;Créa d'Or Assortiment;1;0.00;9.50
15.02.2025;14:31:43;MM Solothurn;002;286;Homemade Brownies;1;0.00;6.20
15.02.2025;14:31:43;MM Solothurn;002;286;Crème d'Or Vanille;1;0.00;10.95
15.02.2025;14:31:43;MM Solothurn;002;286;Knollensellerie;1.848;0.00;4.25
15.02.2025;14:31:43;MM Solothurn;002;286;Valflora M-Drink 1/2l;1;0.00;1.00
15.02.2025;14:31:43;MM Solothurn;002;286;Valflora Vollrahm UHT;1;0.00;3.50
15.02.2025;14:31:43;MM Solothurn;002;286;Bio Zucchetti;1;0.00;2.20
15.02.2025;14:31:43;MM Solothurn;002;286;Speckwürfeli;1;0.00;3.50
15.02.2025;14:31:43;MM Solothurn;002;286;Oliven Andalusien;1;0.00;2.70
15.02.2025;14:31:43;MM Solothurn;002;286;Nüsslisalat;2;0.00;7.90
15.02.2025;14:31:43;MM Solothurn;002;286;Berner Eier 63g+;1;0.00;2.90
15.02.2025;14:31:43;MM Solothurn;002;286;Emilio Tomaten getr.;1;0.00;3.30
15.02.2025;14:31:43;MM Solothurn;002;286;Gruyere rezent;0.257;0.00;5.65
15.02.2025;14:31:43;MM Solothurn;002;286;Äpfel Boskoop;0.476;0.00;1.50
15.02.2025;14:31:43;MM Solothurn;002;286;Knoblauch;1;0.00;0.50
15.02.2025;14:31:43;MM Solothurn;002;286;Champ. weiss/braun;1;0.00;2.70
15.02.2025;14:31:43;MM Solothurn;002;286;Broccoli;0.808;0.00;2.10
15.02.2025;14:31:43;MM Solothurn;002;286;Alfredo Mozzarella;1;0.00;1.65
15.02.2025;14:31:43;MM Solothurn;002;286;Emilio Grana Padano;0.280;0.00;6.30
15.02.2025;14:31:43;MM Solothurn;002;286;Le Gruyère 130g;2;0.00;5.90
15.02.2025;14:31:43;MM Solothurn;002;286;Äpfel Boskoop;0.270;0.00;0.85
15.02.2025;14:31:43;MM Solothurn;002;286;Tomaten Peretti;0.202;0.00;0.85
15.02.2025;14:31:43;MM Solothurn;002;286;CUM40x Pkt Oliven inkl. Migros;1;0;0
15.02.2025;12:33:13;MM Solothurn;257;126;Kart. Festkochend 1 kg;1;0.00;1.50
15.02.2025;12:33:13;MM Solothurn;257;126;Butterzopf;1;0.00;3.90
15.02.2025;12:33:13;MM Solothurn;257;126;M-Drink UHT Brik 12x1l;1;3.00;16.80
15.02.2025;12:33:13;MM Solothurn;257;126;MClass Cottage Cheese;1;0.00;1.85
15.02.2025;12:33:13;MM Solothurn;257;126;Valflora Crème Fraîche;2;1.14;4.56
15.02.2025;12:33:13;MM Solothurn;257;126;Solothurner Eier 53g+;1;0.00;3.95
15.02.2025;12:33:13;MM Solothurn;257;126;Rippli geräuchert;0.388;0.00;13.20
15.02.2025;12:33:13;MM Solothurn;257;126;Seeländerli;2;0.00;8.00
15.02.2025;12:33:13;MM Solothurn;257;126;Fasnachtschüechli;1;0.80;2.40
14.02.2025;15:59:11;MM Solothurn;252;83;Zweifel Vaya Bean;1;0.00;3.70
14.02.2025;15:59:11;MM Solothurn;252;83;Reiswaffeln Schokolade;1;0.00;1.20
14.02.2025;15:59:11;MM Solothurn;252;83;Condy Knoblauchgurken;2;0.00;6.60
14.02.2025;15:59:11;MM Solothurn;252;83;MClass Erbsen Karotten;1;0.00;2.40
14.02.2025;15:59:11;MM Solothurn;252;83;MBud Cocktailsauce;1;0.00;2.20
14.02.2025;15:59:11;MM Solothurn;252;83;MBud Bananen;0.615;0.00;0.80
14.02.2025;15:59:11;MM Solothurn;252;83;MClass Haferflöckli;1;0.00;1.40
14.02.2025;15:59:11;MM Solothurn;252;83;Physalis;1;0.00;1.60
14.02.2025;15:59:11;MM Solothurn;252;83;Äpfel Pink Lady;0.910;1.18;3.55
14.02.2025;15:59:11;MM Solothurn;252;83;Bio Raclette Scheiben;0.415;0.00;10.80
14.02.2025;15:59:11;MM Solothurn;252;83;Vanillezucker 4x10g;1;0.00;3.70
14.02.2025;15:59:11;MM Solothurn;252;83;Kuchenteig rund;1;0.00;1.70
01.02.2025;12:45:47;MM Solothurn;251;112;MBud Bananen;0.654;0.00;0.85
01.02.2025;12:45:47;MM Solothurn;251;112;Äpfel Boskoop;1.540;0.00;4.85
01.02.2025;12:45:47;MM Solothurn;251;112;Fenchel;0.405;0.00;0.85
01.02.2025;12:45:47;MM Solothurn;251;112;Broccoli;0.365;0.00;0.95
01.02.2025;12:45:47;MM Solothurn;251;112;Kart. mehligkochend;1;0.00;1.50
01.02.2025;12:45:47;MM Solothurn;251;112;Knollensellerie;0.848;0.00;1.95
01.02.2025;12:45:47;MM Solothurn;251;112;Nüsslisalat;1;0.00;3.00
01.02.2025;12:45:47;MM Solothurn;251;112;Butterzopf;1;0.00;3.90
01.02.2025;12:45:47;MM Solothurn;251;112;Brie Gerzensee;0.122;0.00;3.60
01.02.2025;12:45:47;MM Solothurn;251;112;Schmelzkäse Gruyère;1;0.00;2.95
01.02.2025;12:45:47;MM Solothurn;251;112;Sbrinz gehobelt;1;0.00;4.10
01.02.2025;12:45:47;MM Solothurn;251;112;Valflora Vollrahm UHT;1;0.00;2.10
01.02.2025;12:45:47;MM Solothurn;251;112;Berg Vorzugsbutter;1;0.00;3.25
01.02.2025;12:45:47;MM Solothurn;251;112;Reiswaffeln Schokolade;1;0.00;1.20
01.02.2025;12:45:47;MM Solothurn;251;112;Kuchenteig rund;1;0.00;1.70
01.02.2025;12:45:47;MM Solothurn;251;112;MClass Haferflöckli;1;0.00;1.40
01.02.2025;12:45:47;MM Solothurn;251;112;Speckwürfeli;1;0.00;3.50
01.02.2025;12:45:47;MM Solothurn;251;112;Rindsvoressen;0.331;0.00;13.25
01.02.2025;12:45:47;MM Solothurn;251;112;Rindsvoressen;0.378;0.00;15.10
01.02.2025;12:45:47;MM Solothurn;251;112;MClass ASC Forellenfi.;1;0.00;3.95
01.02.2025;12:45:47;MM Solothurn;251;112;Zweifel Vaya Bean;1;0.00;3.95
01.02.2025;12:45:47;MM Solothurn;251;112;Condy Knoblauchgurken;1;0.99;2.31
01.02.2025;12:45:47;MM Solothurn;251;112;Condy Knoblauch Kräute;1;0.87;2.03
01.02.2025;12:45:47;MM Solothurn;251;112;Gillette Blue 2 Slalom;1;0.00;6.70
29.01.2025;13:02:03;M Cornavin Gare;278;209;MClass Cottage Cheese;1;0.00;1.85
29.01.2025;13:02:03;M Cornavin Gare;278;209;Merveilles;1;0.00;3.20
29.01.2025;13:02:03;M Cornavin Gare;278;209;LT mini pralinés 180g;1;0.00;14.95
28.01.2025;16:53:11;ALN Passage Sihlquai;254;258;Alnatura Weizen;1;0.00;3.20
28.01.2025;16:53:11;ALN Passage Sihlquai;254;258;VIE Roggensauerteig;1;0.00;5.50
25.01.2025;13:25:04;MM Solothurn;252;48;MBud Bananen;1.000;0.00;1.30
25.01.2025;13:25:04;MM Solothurn;252;48;Bio Randen gedämpft;0.580;0.00;2.90
25.01.2025;13:25:04;MM Solothurn;252;48;Nüsslisalat;1;0.00;3.00
25.01.2025;13:25:04;MM Solothurn;252;48;Karotten;1;0.00;1.30
25.01.2025;13:25:04;MM Solothurn;252;48;Butterzopf;1;0.00;3.90
25.01.2025;13:25:04;MM Solothurn;252;48;Schönrieder Mutschli;0.186;0.00;5.40
25.01.2025;13:25:04;MM Solothurn;252;48;der rauchige Schangnau;0.185;0.00;6.10
25.01.2025;13:25:04;MM Solothurn;252;48;M-Drink UHT Brik 12x1l;1;3.00;16.80
25.01.2025;13:25:04;MM Solothurn;252;48;Sbrinz gehobelt;1;0.00;4.10
25.01.2025;13:25:04;MM Solothurn;252;48;MClass Jog. Haselnuss;2;0.00;1.30
25.01.2025;13:25:04;MM Solothurn;252;48;Valflora Vollrahm UHT;1;0.00;2.10
25.01.2025;13:25:04;MM Solothurn;252;48;Valflora Crème Fraîche;1;0.00;2.85
25.01.2025;13:25:04;MM Solothurn;252;48;Eier Freiland 6x53g+;1;0.00;2.95
25.01.2025;13:25:04;MM Solothurn;252;48;MClass FT Rohzucker ge;1;0.00;2.70
25.01.2025;13:25:04;MM Solothurn;252;48;Vanillezucker 4x10g;1;0.00;3.70
25.01.2025;13:25:04;MM Solothurn;252;48;Kuchenteig rund;1;0.00;1.70
25.01.2025;13:25:04;MM Solothurn;252;48;Flammkuchenteig;1;0.00;2.65
25.01.2025;13:25:04;MM Solothurn;252;48;Reiswaffeln Schokolade;1;0.00;1.20
25.01.2025;13:25:04;MM Solothurn;252;48;MClass ASC Forellenfi.;1;0.00;3.95
25.01.2025;13:25:04;MM Solothurn;252;48;Emilio Carciofi 125g;1;0.00;3.50
25.01.2025;13:25:04;MM Solothurn;252;48;Condy Knoblauchgurken;1;0.00;3.30
25.01.2025;13:25:04;MM Solothurn;252;48;Aproz Gazeifiee 50cl;1;0.00;0.75
25.01.2025;13:25:04;MM Solothurn;252;48;Zweifel Vaya Bean;1;0.00;3.95
25.01.2025;13:25:04;MM Solothurn;252;48;HM Regeneriersalz;2;0.00;2.20
18.01.2025;13:19:08;MM Solothurn;252;45;Zwiebeln;1;0.00;1.50
18.01.2025;13:19:08;MM Solothurn;252;45;Extra Kiwi Gold;3;1.50;3.00
18.01.2025;13:19:08;MM Solothurn;252;45;MBud Bananen;0.615;0.00;0.80
18.01.2025;13:19:08;MM Solothurn;252;45;Äpfel Boskoop;1.984;0.00;6.25
18.01.2025;13:19:08;MM Solothurn;252;45;Äpfel Braeburn;0.810;0.00;2.55
18.01.2025;13:19:08;MM Solothurn;252;45;Nüsslisalat;1;0.00;3.00
18.01.2025;13:19:08;MM Solothurn;252;45;Butterzopf;1;0.00;2.50
18.01.2025;13:19:08;MM Solothurn;252;45;Schmelzkäse Gruyère;1;0.00;2.95
18.01.2025;13:19:08;MM Solothurn;252;45;Raclette Sch. Muetis;1;0.00;7.00
18.01.2025;13:19:08;MM Solothurn;252;45;Höhlengold Emmentaler;0.197;0.00;6.10
18.01.2025;13:19:08;MM Solothurn;252;45;Eier Freiland 6x53g+;1;0.00;2.95
18.01.2025;13:19:08;MM Solothurn;252;45;Reiswaffeln Schokolade;1;0.00;1.30
18.01.2025;13:19:08;MM Solothurn;252;45;Kuchenteig rund;1;0.00;1.70
18.01.2025;13:19:08;MM Solothurn;252;45;MClass Haferflöckli;1;0.00;1.40
18.01.2025;13:19:08;MM Solothurn;252;45;MClass Pflanzenölcreme;1;0.00;5.95
18.01.2025;13:19:08;MM Solothurn;252;45;Klostergarten Brusttee;1;0.00;2.95
18.01.2025;13:19:08;MM Solothurn;252;45;Bio Lindenblüten;1;0.00;2.50
18.01.2025;13:19:08;MM Solothurn;252;45;M-Clas Pfeffer schwarz;1;0.00;2.60
18.01.2025;13:19:08;MM Solothurn;252;45;Original Rösti XL;1;0.00;7.00
18.01.2025;13:19:08;MM Solothurn;252;45;MClass Pouletschnitzel;0.321;0.00;6.90
18.01.2025;13:19:08;MM Solothurn;252;45;Condy Champignons;1;0.00;2.60
18.01.2025;13:19:08;MM Solothurn;252;45;Potz Küchenreiniger;1;0.00;3.95
18.01.2025;13:19:08;MM Solothurn;252;45;Manella Citron 500ml;1;0.00;3.20
18.01.2025;13:19:08;MM Solothurn;252;45;Elmex Inter X Duo;1;0.00;7.00
18.01.2025;13:19:08;MM Solothurn;252;45;Kneipp Badeöl;1;0.00;7.50
18.01.2025;13:19:08;MM Solothurn;252;45;Kneipp Badesalz Eukaly;1;0.00;8.50
18.01.2025;13:19:08;MM Solothurn;252;45;Kneipp Badekristalle;1;0.00;1.95
18.01.2025;13:19:08;MM Solothurn;252;45;CUM +3xPkt.Ges.Sort.;1;0;0
15.01.2025;12:23:34;M Solothurn Öufi;252;29;MClass Jog. Haselnuss;4;0.00;2.60
15.01.2025;12:23:34;M Solothurn Öufi;252;29;MBud Bananen;0.269;0.00;0.35
15.01.2025;12:23:34;M Solothurn Öufi;252;29;Bonus-Coupon 2x;1;0;0
11.01.2025;13:24:52;MM Solothurn;257;155;Champignons weiss;1;0.00;2.40
11.01.2025;13:24:52;MM Solothurn;257;155;Kiwi Gold;1;0.00;2.00
11.01.2025;13:24:52;MM Solothurn;257;155;Bio Heidelbeeren;1;0.00;6.25
11.01.2025;13:24:52;MM Solothurn;257;155;MBud Bananen;0.808;0.00;1.05
11.01.2025;13:24:52;MM Solothurn;257;155;Äpfel Boskoop;1.889;0.00;5.95
11.01.2025;13:24:52;MM Solothurn;257;155;Broccoli;0.385;0.00;1.00
11.01.2025;13:24:52;MM Solothurn;257;155;Lauch grün;0.291;0.00;1.25
11.01.2025;13:24:52;MM Solothurn;257;155;Nüsslisalat;1;0.00;3.00
11.01.2025;13:24:52;MM Solothurn;257;155;Butterzopf;1;0.00;3.90
11.01.2025;13:24:52;MM Solothurn;257;155;Schönrieder Mutschli;0.176;0.00;5.10
11.01.2025;13:24:52;MM Solothurn;257;155;Sbrinz gehobelt;1;0.00;4.40
11.01.2025;13:24:52;MM Solothurn;257;155;MClass Kochbutter;1;0.00;3.90
11.01.2025;13:24:52;MM Solothurn;257;155;Berg Vorzugsbutter;1;0.00;3.25
11.01.2025;13:24:52;MM Solothurn;257;155;Blévita Gruyère;3;3.90;7.95
11.01.2025;13:24:52;MM Solothurn;257;155;Kuchenteig rund;1;0.00;1.70
11.01.2025;13:24:52;MM Solothurn;257;155;Reiswaffeln Schokolade;1;0.00;1.30
11.01.2025;13:24:52;MM Solothurn;257;155;Eier CH Respeggt;1;0.00;3.80
11.01.2025;13:24:52;MM Solothurn;257;155;IPS Kristallzucker;1;0.00;1.80
11.01.2025;13:24:52;MM Solothurn;257;155;MBud Espresso Bohnen;1;0.00;8.95
11.01.2025;13:24:52;MM Solothurn;257;155;MBud Landrauchschinken;1;0.00;3.80
11.01.2025;13:24:52;MM Solothurn;257;155;MClass Kalbsplätzli;0.210;3.78;10.30
11.01.2025;13:24:52;MM Solothurn;257;155;MClass mit 10% Butter;1;0.00;5.95
11.01.2025;13:24:52;MM Solothurn;257;155;Kalbsplätzli;0.220;0.00;21.45
11.01.2025;13:24:52;MM Solothurn;257;155;MClass Hackfleisch;0.514;3.86;5.40
11.01.2025;13:24:52;MM Solothurn;257;155;Frey Crémant 55% 3x100;1;0.00;5.55
11.01.2025;13:24:52;MM Solothurn;257;155;Zweifel Vaya Bean;1;0.00;3.95
04.01.2025;12:38:44;MM Solothurn;257;89;Kiwi Gold;1;0.00;2.00
04.01.2025;12:38:44;MM Solothurn;257;89;Physalis;1;0.00;1.50
04.01.2025;12:38:44;MM Solothurn;257;89;MBud Bananen;0.808;0.00;1.05
04.01.2025;12:38:44;MM Solothurn;257;89;Äpfel Boskoop;1.857;0.00;5.85
04.01.2025;12:38:44;MM Solothurn;257;89;Karotten;1;0.00;1.30
04.01.2025;12:38:44;MM Solothurn;257;89;Nüsslisalat;1;0.00;3.00
04.01.2025;12:38:44;MM Solothurn;257;89;Bio Kartoffeln mehlig.;1;0.00;3.20
04.01.2025;12:38:44;MM Solothurn;257;89;Randen gedämpft;0.488;0.00;1.95
04.01.2025;12:38:44;MM Solothurn;257;89;Schwedentorte;1;0.00;6.00
04.01.2025;12:38:44;MM Solothurn;257;89;Butterzopf;1;0.00;3.90
04.01.2025;12:38:44;MM Solothurn;257;89;Kuchenteig rund;1;0.00;1.70
04.01.2025;12:38:44;MM Solothurn;257;89;Schwarzenburgerli;1;0.00;5.90
04.01.2025;12:38:44;MM Solothurn;257;89;Chaumes;0.149;0.00;5.60
04.01.2025;12:38:44;MM Solothurn;257;89;Schmelzkäse Gruyère;1;0.00;2.95
04.01.2025;12:38:44;MM Solothurn;257;89;Emilio Grana Padano;0.271;0.95;5.15
04.01.2025;12:38:44;MM Solothurn;257;89;Sbrinz gehobelt;1;0.00;4.40
04.01.2025;12:38:44;MM Solothurn;257;89;Gruyère Reibkäse;1;2.95;5.90
04.01.2025;12:38:44;MM Solothurn;257;89;Wiesenrahm Butter;1;0.00;4.05
04.01.2025;12:38:44;MM Solothurn;257;89;Reiswaffeln Schokolade;1;0.00;1.30
04.01.2025;12:38:44;MM Solothurn;257;89;MClass Haferflöckli;1;0.00;1.50
04.01.2025;12:38:44;MM Solothurn;257;89;Dubai Style Schokolade;1;0.00;6.50
04.01.2025;12:38:44;MM Solothurn;257;89;MBud Espresso Bohnen;1;0.00;8.95
04.01.2025;12:38:44;MM Solothurn;257;89;Seeländerli;1;0.00;4.00
04.01.2025;12:38:44;MM Solothurn;257;89;MBud Bratspeck;0.176;0.00;3.25
04.01.2025;12:38:44;MM Solothurn;257;89;Rindsvoressen;0.293;1.76;9.95
04.01.2025;12:38:44;MM Solothurn;257;89;Rindsvoressen;0.371;2.23;12.59
04.01.2025;12:38:44;MM Solothurn;257;89;MClass HotSmokedSalmon;1;0.00;5.80
04.01.2025;12:38:44;MM Solothurn;257;89;JuraSel Tafelsalz Jod;1;0.00;0.90
04.01.2025;12:38:44;MM Solothurn;257;89;Blévita Gruyère;1;0.00;3.95
04.01.2025;12:38:44;MM Solothurn;257;89;Zweifel Vaya Bean;1;0.00;3.95
04.01.2025;12:38:44;MM Solothurn;257;89;KP Bad Glueckli Auszei;1;0.00;5.50
04.01.2025;12:38:44;MM Solothurn;257;89;Meridol Parodont Zahnb;1;0.00;5.70
04.01.2025;12:38:44;MM Solothurn;257;89;CUM +3xPkt.Ges.Sort.;1;0;0
04.01.2025;12:38:44;MM Solothurn;257;89;CUM20x Pkt Torten;1;0;0
